taxsimid,year,state,mstat,page,sage,depx,pwages,psemp,swages,ssemp,dividends,intrec,stcg,ltcg,otherprop,nonprop,pensions,gssi,pui,sui,transfers,rentpaid,proptax,otheritem,childcare,mortgage,scorp,idtl,age1,age2,age3,age4,age5,age6,age7,age8,age9,age10,age11,pe_sidecar_year,pe_sidecar_state,pe_sidecar_fiitax,pe_sidecar_siitax,pe_sidecar_fica,pe_sidecar_tfica,pe_sidecar_v10,pe_sidecar_v11,pe_sidecar_v12,pe_sidecar_v13,pe_sidecar_v14,pe_sidecar_v17,pe_sidecar_qbid,pe_sidecar_niit,pe_sidecar_v18,pe_sidecar_v19,pe_sidecar_v22,pe_sidecar_v24,pe_sidecar_v25,pe_sidecar_v26,pe_sidecar_v27,pe_sidecar_v28,pe_sidecar_v29,pe_sidecar_v32,pe_sidecar_v34,pe_sidecar_v35,pe_sidecar_v36,pe_sidecar_srebate,pe_sidecar_v37,pe_sidecar_v38,pe_sidecar_v39,pe_sidecar_v40,pe_sidecar_v42,pe_sidecar_v43,pe_sidecar_v44,pe_sidecar_actc,pe_sidecar_cares,pe_sidecar_frate,pe_sidecar_srate,pe_sidecar_al_agi,pe_sidecar_al_standard_deduction,pe_sidecar_al_itemized_deductions,pe_sidecar_al_deductions,pe_sidecar_al_federal_income_tax_deduction,pe_sidecar_al_personal_exemption,pe_sidecar_al_dependent_exemption,pe_sidecar_al_retirement_exemption,pe_sidecar_al_taxable_income,pe_sidecar_al_income_tax_before_non_refundable_credits,pe_sidecar_al_non_refundable_credits,pe_sidecar_al_income_tax_before_refundable_credits,pe_sidecar_al_refundable_credits,pe_sidecar_al_income_tax,pe_sidecar_adjusted_gross_income,pe_sidecar_income_tax_before_credits,pe_sidecar_income_tax_capped_non_refundable_credits,pe_sidecar_net_investment_income_tax,pe_sidecar_income_tax_before_refundable_credits,pe_sidecar_eitc,pe_sidecar_american_opportunity_credit,pe_sidecar_refundable_ctc,pe_sidecar_income_tax_refundable_credits,pe_sidecar_income_tax,pe_sidecar_recapture_of_investment_credit,pe_sidecar_unreported_payroll_tax,pe_sidecar_qualified_retirement_penalty,pe_sidecar_tax_unit_taxable_social_security,pe_sidecar_tax_unit_social_security,pe_sidecar_taxable_pension_income,pe_agi,pe_exemptions,pe_standard_deduction,pe_itemized_deductions,pe_taxable_income,pe_tax_before_credits,pe_credits,pe_liability,pe_deductions,pe_deductions_status,pe_federal_tax_deduction,pe_federal_tax_deduction_status,pe_exemptions_status,pe_personal_exemption,pe_dependent_exemption,pe_total_ti_deductions,pe_replay_minus_release_al_agi,pe_replay_minus_release_al_taxable_income,pe_replay_minus_release_al_income_tax,pe_ti_floored,pe_unallocated_ti_reduction,pe_unallocated_after_v33,pe_unallocated_after_exemptions,pe_net_tax_reduction,pe_credit_reconciliation_residual,pe_raw_v32,pe_raw_v33,pe_raw_v34,pe_raw_v35,pe_raw_v36,pe_raw_v37,pe_raw_v38,pe_raw_v39,pe_raw_v40,pe_raw_v41,pe_raw_staxbc,pe_raw_siitax,pe_raw_fiitax,pe_raw_niit,pe_raw_v10,pe_raw_v25,pe_raw_actc,pe_raw_srebate,pe_raw_senergy,pe_raw_sctc,pe_raw_sptcr,pe_raw_samt,pe_raw_addmed,pe_fiitax_state0,pe_fiitax_state1_minus_state0,pe_niit_state0,pe_niit_state1_minus_state0,taxsim_agi,taxsim_exemptions,taxsim_standard_deduction,taxsim_itemized_deductions,taxsim_taxable_income,taxsim_tax_before_credits,taxsim_credits,taxsim_liability,taxsim_deductions,taxsim_deductions_status,taxsim_federal_tax_deduction,taxsim_federal_tax_deduction_status,taxsim_exemptions_status,taxsim_ti_floored,taxsim_unallocated_ti_reduction,taxsim_unallocated_after_v33,taxsim_unallocated_after_exemptions,taxsim_net_tax_reduction,taxsim_credit_reconciliation_residual,taxsim_raw_v32,taxsim_raw_v33,taxsim_raw_v34,taxsim_raw_v35,taxsim_raw_v36,taxsim_raw_v37,taxsim_raw_v38,taxsim_raw_v39,taxsim_raw_v40,taxsim_raw_v41,taxsim_raw_staxbc,taxsim_raw_siitax,taxsim_raw_fiitax,taxsim_raw_niit,taxsim_raw_v10,taxsim_raw_v25,taxsim_raw_actc,taxsim_raw_srebate,taxsim_raw_senergy,taxsim_raw_sctc,taxsim_raw_sptcr,taxsim_raw_samt,taxsim_raw_addmed,taxsim_fiitax_state0,taxsim_fiitax_state1_minus_state0,taxsim_niit_state0,taxsim_niit_state1_minus_state0,pe_minus_taxsim_agi,pe_minus_taxsim_exemptions,pe_minus_taxsim_standard_deduction,pe_minus_taxsim_itemized_deductions,pe_minus_taxsim_taxable_income,pe_minus_taxsim_tax_before_credits,pe_minus_taxsim_credits,pe_minus_taxsim_liability,pe_minus_taxsim_deductions,pe_minus_taxsim_federal_tax_deduction,pe_taxsim_liability_band,first_observed_component_difference,axiom_pe_federal_agi,axiom_pe_federal_exemptions,axiom_pe_federal_standard_deduction,axiom_pe_federal_itemized_deductions,axiom_pe_federal_taxable_income,axiom_pe_federal_tax_before_credits,axiom_pe_federal_credits,axiom_pe_federal_liability,axiom_pe_federal_deductions,axiom_pe_federal_federal_tax_deduction,axiom_pe_federal_status,axiom_taxsim_federal_agi,axiom_taxsim_federal_exemptions,axiom_taxsim_federal_standard_deduction,axiom_taxsim_federal_itemized_deductions,axiom_taxsim_federal_taxable_income,axiom_taxsim_federal_tax_before_credits,axiom_taxsim_federal_credits,axiom_taxsim_federal_liability,axiom_taxsim_federal_deductions,axiom_taxsim_federal_federal_tax_deduction,axiom_taxsim_federal_status
89154,2025,1,2,38,46,2,32419.294921875,0.0,64584.44140625,0.0,0.0,0.171151727437973,-5137.994140625,0.0,0,0,0.0,0.0,0.0,0.0,0,6121.158911325723,0.0,0,0.0,0.0,0.0,2,14.0,14.0,,,,,,,,,,2025,1,2623.47,3811.08,14841.57,7420.79,94003.91,0.0,0.0,31500.0,0.0,4320.2,0.0,0.0,62503.9,7023.47,4400.0,0.0,0.0,94003.91,0.0,7023.47,7420.79,91865.91,5000.0,7420.79,77821.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.55,0.0,0.0,12.0,4.0176,91865.914,5000.0,7420.7856,14044.254,2623.4688,3000.0,1000.0,0.0,77821.66,3811.0828,0.0,3811.0828,0.0,3811.0828,94003.91,7023.4688,4400.0,0.0,2623.4688,0.0,0.0,0.0,0.0,2623.4688,0.0,0.0,0.0,0.0,0.0,0.0,91865.91,4000.0,5000.0,7420.7856,77821.66,3811.08,0.0,3811.080078125,7420.7900390625,PE_formula_max_std_itemized,2623.4688,direct_PE_replay,direct_PE_replay,3000.0,1000.0,14044.254,0.004000000000814907,0.0,0.0027218750001338776,False,6623.4599609375,,2623.4599609375,-7.812500007275958e-05,-7.812500007275958e-05,91865.91,,5000.0,7420.7900390625,77821.66,0.0,0.0,0.0,0.0,,3811.08,3811.080078125,2623.469970703125,0.0,94003.90625,0.0,0.0,0.0,,0.0,,,,2623.469970703125,0.0,0.0,0.0,91865.91,3162.68,5000.0,7420.79,78658.98,3852.95,0.0,3852.95,7420.79,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,5786.140000000014,2623.460000000014,2623.460000000014,0.0,0.0,91865.91,3162.68,5000.0,7420.79,78658.98,0.0,0.0,0.0,0.0,5.0,3852.95,3852.95,2623.47,0.0,94003.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2623.47,0.0,0.0,0.0,0.0,837.3200000000002,0.0,-0.004399999999805004,-837.3199999999924,-41.86999999999989,0.0,-41.86992187499982,3.906250003637979e-05,,over_15,exemptions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89155,2025,1,1,69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-509584.40625,-85292.328125,0,0,0.0,20250.921348314605,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-10429.8369140625,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,-13429.84,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-605306.56,3000.0,96849.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-605306.56,3000.0,96849.05,98349.05,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13429.837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250.922,0.0,-605306.56,1500.0,3000.0,96849.05,0.0,0.0,0.0,0.0,96849.046875,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,98349.05,0.0,0.0,0.0,True,-702155.606875,,-703655.606875,0.0,0.0,-605306.56,,3000.0,96849.046875,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-13429.83984375,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-605306.57,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-608306.57,-609806.57,-609806.57,0.0,0.0,-605306.57,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-13429.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999892897904,0.0,0.0,96849.05,0.0,0.0,0.0,0.0,93849.046875,,within_1,deductions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89156,2025,1,1,73,0,0,0.0,0.0,0.0,0.0,1935.1297607421875,1667.261474609375,0.0,216.95982360839844,0,0,3921.550537109375,16731.731273408237,0.0,0.0,0,8814.468832309041,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,7740.9,0.0,0.0,17750.0,0.0,639.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,3819.35,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3819.351,3000.0,0.0,4500.0,0.0,1500.0,0.0,3921.5505,0.0,0.0,0.0,0.0,0.0,0.0,7740.9014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16731.73,3921.550537109375,3819.35,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,0.0010000000002037268,0.0,0.0,True,819.3499999999999,,-680.6500000000001,0.0,0.0,3819.35,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7740.89990234375,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,3819.35,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,819.3499999999999,-680.6500000000001,-680.6500000000001,0.0,0.0,3819.35,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7740.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89157,2025,1,1,85,0,0,0.0,-24784772.0,0.0,0.0,0.0,0.0,-1521430.75,-438936.84375,0,0,0.0,15077.865168539323,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-4117041.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-30862180.0,3000.0,4937948.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30862180.0,3000.0,4937948.5,4939448.5,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15077.865,0.0,-30862180.0,1500.0,3000.0,4937948.5,0.0,0.0,0.0,0.0,4937948.5,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4939448.5,0.0,0.0,0.0,True,-35800128.5,,-35801628.5,0.0,0.0,-30862180.0,,3000.0,4937948.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,-2280074.3,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-2283074.3,-2284574.3,-2284574.3,0.0,0.0,-2280074.3,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-322706.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28582105.7,0.0,0.0,4937948.5,0.0,0.0,0.0,0.0,4934948.5,,within_1,agi,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89158,2025,1,1,56,0,0,13770.1201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,-408.02,423.51,2106.83,1053.41,13770.12,0.0,0.0,15750.0,0.0,498.51,0.0,0.0,0.0,0.0,0.0,0.0,408.02,15750.0,0.0,0.0,1053.41,13770.12,3000.0,1053.41,9270.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.67,0.0,0.0,7.65,5.0,13770.12,3000.0,1053.4142,4500.0,0.0,1500.0,0.0,0.0,9270.12,423.506,0.0,423.506,0.0,423.506,13770.12,0.0,0.0,0.0,0.0,408.0158,0.0,0.0,408.0158,-408.0158,0.0,0.0,0.0,0.0,0.0,0.0,13770.12,1500.0,3000.0,1053.4142,9270.12,423.51,0.0,423.510009765625,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,0.0,0.0,-0.004009765625028194,False,1500.0,,0.0,-9.765625009094947e-06,-9.765625009094947e-06,13770.12,,3000.0,1053.4100341796875,9270.12,0.0,0.0,0.0,0.0,,423.51,423.510009765625,-408.0199890136719,0.0,13770.1201171875,408.0199890136719,0.0,0.0,,0.0,,,,-408.0199890136719,0.0,0.0,0.0,13770.12,1500.0,3000.0,1053.41,9270.12,423.51,0.0,423.51,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,1500.0,0.0,0.0,0.0,0.0,13770.12,1500.0,3000.0,1053.41,9270.12,0.0,0.0,0.0,0.0,5.0,423.51,423.51,-408.02,0.0,13770.12,408.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-408.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0041999999998552084,0.0,0.0,0.0,9.765625009094947e-06,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89159,2025,1,1,74,0,0,0.0,0.0,0.0,0.0,0.0,20.209228515625,0.0,0.0,0,0,0.0,25129.775280898873,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,20.21,0.0,0.0,17750.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,20.21,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.209229,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.209229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25129.775,0.0,20.21,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,-0.0007710000000002992,0.0,0.0,True,-2979.79,,-4479.79,0.0,0.0,20.21,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,20.209999084472656,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,20.21,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-2979.79,-4479.79,-4479.79,0.0,0.0,20.21,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89160,2025,1,1,67,0,0,0.0,0.0,0.0,0.0,20986.6171875,6446.744140624987,0.0,71867.9453125,0,0,10973.35937499998,19613.483146067418,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,10070.93,4470.19,0.0,0.0,126946.12,0.0,16671.46,17750.0,0.0,6157.31,0.0,0.0,106312.89,1376.5,0.0,0.0,0.0,124062.89,0.0,10070.93,0.0,104274.66,2500.0,0.0,90203.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3105,1.7847,104274.664,2500.0,0.0,14070.933,10070.933,1500.0,0.0,6000.0,90203.734,4470.1865,0.0,4470.1865,0.0,4470.1865,126946.125,10070.933,0.0,0.0,10070.933,0.0,0.0,0.0,0.0,10070.933,0.0,0.0,0.0,16671.46,19613.482,10973.359375,104274.66,1500.0,2500.0,0.0,90203.73,4470.19,0.0,4470.18994140625,2500.0,PE_formula_max_std_itemized,10070.933,direct_PE_replay,direct_PE_replay,1500.0,0.0,14070.933,0.004000000000814907,0.004000000000814907,-0.003441406250203727,False,11570.930000000008,,10070.930000000008,5.859374959982233e-05,5.859374959982233e-05,104274.66,,2500.0,0.0,90203.73,0.0,0.0,0.0,0.0,,4470.19,4470.18994140625,10070.9296875,0.0,126946.1171875,0.0,0.0,0.0,,0.0,,,,10070.9296875,0.0,0.0,0.0,104274.67,1500.0,2500.0,0.0,90218.08,4470.9,0.0,4470.9,2500.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,11556.589999999997,10056.589999999997,10056.589999999997,0.0,0.0,104274.67,1500.0,2500.0,0.0,90218.08,0.0,0.0,0.0,0.0,5.0,4470.9,4470.9,10056.59,0.0,126946.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10056.59,0.0,0.0,0.0,-0.00999999999476131,0.0,0.0,0.0,-14.35000000000582,-0.7100000000000364,0.0,-0.7100585937496362,0.0,,within_1,taxable_income,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89161,2025,1,2,30,33,2,2934.399169921875,0.0,73614.9921875,0.0,0.0,18.891929626464844,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,4521.3569620253165,0.0,0.0,2,7.0,2.0,,,,,,,,,,2025,1,-55.69,3255.61,11712.06,5856.03,76568.28,0.0,0.0,31500.0,0.0,3491.22,0.0,0.0,45068.28,4931.19,4344.31,586.88,0.0,76568.28,0.0,4931.19,5856.03,76568.28,5000.0,5856.03,66712.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109.97,55.69,0.0,11.2334,4.6174,76568.28,5000.0,5856.0283,9856.028,0.0,3000.0,1000.0,0.0,66712.25,3255.6125,0.0,3255.6125,0.0,3255.6125,76568.28,4931.194,4931.194,0.0,0.0,0.0,0.0,55.686035,55.686035,-55.686035,0.0,0.0,0.0,0.0,0.0,0.0,76568.28,4000.0,5000.0,5856.0283,66712.25,3255.61,0.0,3255.610107421875,5856.02978515625,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,3000.0,1000.0,9856.028,0.0,0.0,0.002392578125181899,False,4000.000214843749,,0.00021484374883584678,-0.00010742187487267074,-0.00010742187487267074,76568.28,,5000.0,5856.02978515625,66712.25,0.0,0.0,0.0,0.0,,3255.61,3255.610107421875,-55.689998626708984,0.0,76568.28125,0.0,55.689998626708984,0.0,,0.0,,,,-55.689998626708984,0.0,0.0,0.0,76568.28,3468.63,5000.0,5856.03,66656.74,3252.84,0.0,3252.84,5856.03,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,4055.5099999999948,586.8799999999947,586.8799999999947,0.0,0.0,76568.28,3468.63,5000.0,5856.03,66656.74,0.0,0.0,0.0,0.0,5.0,3252.84,3252.84,-55.69,0.0,76568.28,0.0,55.69,0.0,0.0,0.0,0.0,0.0,0.0,-55.69,0.0,0.0,0.0,0.0,531.3699999999999,0.0,-0.0016999999998006388,55.50999999999476,2.769999999999982,0.0,2.7701074218748545,-0.00021484374974534148,,over_1_through_15,exemptions,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89162,2025,1,1,20,0,0,21960.966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,11139.489025460927,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,621.1,801.99,3360.03,1680.01,21960.97,0.0,0.0,15750.0,0.0,908.05,0.0,0.0,6210.97,621.1,0.0,0.0,0.0,21960.97,0.0,621.1,1680.01,21960.97,3000.0,1680.01,16839.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.43,0.0,0.0,10.0,4.5,21960.967,3000.0,1680.0139,5121.0967,621.0967,1500.0,0.0,0.0,16839.871,801.9935,0.0,801.9935,0.0,801.9935,21960.967,621.0967,0.0,0.0,621.0967,0.0,0.0,0.0,0.0,621.0967,0.0,0.0,0.0,0.0,0.0,0.0,21960.97,1500.0,3000.0,1680.0139,16839.87,801.99,0.0,801.989990234375,3000.0,PE_formula_max_std_itemized,621.0967,direct_PE_replay,direct_PE_replay,1500.0,0.0,5121.0967,-0.0030000000006111804,0.0010000000002037268,0.0035097656250400178,False,2121.100000000002,,621.1000000000022,9.765625009094947e-06,9.765625009094947e-06,21960.97,,3000.0,1680.010009765625,16839.87,0.0,0.0,0.0,0.0,,801.99,801.989990234375,621.0999755859375,0.0,21960.970703125,0.0,0.0,0.0,,0.0,,,,621.0999755859375,0.0,0.0,0.0,21960.97,1500.0,3000.0,1680.01,16839.87,801.99,0.0,801.99,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,2121.100000000002,621.1000000000022,621.1000000000022,0.0,0.0,21960.97,1500.0,3000.0,1680.01,16839.87,0.0,0.0,0.0,0.0,5.0,801.99,801.99,621.1,0.0,21960.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0038999999999305146,0.0,0.0,0.0,-9.765625009094947e-06,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89163,2025,1,1,65,0,0,100545.6171875,0.0,0.0,0.0,2521.11962890625,1707.679931640625,0.0,15187.1875,0,0,40030.0703125,19613.483146067418,0.0,0.0,0,9181.738366988586,0.0,0,0.0,0.0,5128.7294921875,2,,,,,,,,,,,,2025,1,30377.12,5937.58,15383.48,7691.74,181791.88,0.0,16671.46,17750.0,0.0,8899.59,1025.75,0.0,163016.12,27720.88,0.0,0.0,0.0,180766.12,0.0,30377.12,7691.74,159120.41,2500.0,7691.74,119551.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457.91,0.0,0.0,24.0,3.4175,159120.4,2500.0,7691.7393,39568.86,30377.121,1500.0,0.0,6000.0,119551.55,5937.577,0.0,5937.577,0.0,5937.577,181791.88,30377.121,0.0,0.0,30377.121,0.0,0.0,0.0,0.0,30377.121,0.0,0.0,0.0,16671.46,19613.482,40030.0703125,159120.41,1500.0,2500.0,7691.7393,119551.55,5937.58,0.0,5937.580078125,7691.740234375,PE_formula_max_std_itemized,30377.121,direct_PE_replay,direct_PE_replay,1500.0,0.0,39568.86,-0.010000000009313226,0.0,-0.0030781249997744453,False,31877.119765625,,30377.119765625,-7.812500007275958e-05,-7.812500007275958e-05,159120.41,,2500.0,7691.740234375,119551.55,0.0,0.0,0.0,0.0,,5937.58,5937.580078125,30377.119140625,0.0,181791.875,0.0,0.0,0.0,,0.0,,,,30377.119140625,0.0,0.0,0.0,159120.41,1500.0,2500.0,7691.74,119551.54,5937.58,0.0,5937.58,7691.74,observed_behavior_fit,,unavailable,v33_semantics_unverified,False,31877.13000000002,30377.13000000002,30377.13000000002,0.0,0.0,159120.41,1500.0,2500.0,7691.74,119551.54,0.0,0.0,0.0,0.0,5.0,5937.58,5937.58,30377.12,0.0,181791.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30377.12,0.0,0.0,0.0,0.0,0.0,0.0,-0.000699999999596912,0.010000000009313226,0.0,0.0,7.812500007275958e-05,0.00023437500021827873,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
89164,2025,1,1,71,0,0,0.0,0.0,0.0,0.0,967.5648803710938,161.673828125,0.0,0.0,0,0,1326.577880859375,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,,,,,,,,,,,,2025,1,0.0,0.0,0.0,0.0,2455.82,0.0,0.0,17750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,1129.24,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.2388,3000.0,0.0,4500.0,0.0,1500.0,0.0,1326.5779,0.0,0.0,0.0,0.0,0.0,0.0,2455.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.577880859375,1129.24,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,PE_formula_max_std_itemized,0.0,direct_PE_replay,direct_PE_replay,1500.0,0.0,4500.0,-0.001199999999926149,0.0,0.0,True,-1870.76,,-3370.76,0.0,0.0,1129.24,,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2455.820068359375,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,1129.24,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,observed_behavior_fit,,unavailable,v33_semantics_unverified,True,-1870.76,-3370.76,-3370.76,0.0,0.0,1129.24,1500.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2455.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,within_1,no_component_gap_over_1,,,,,,,,,,,pending_module,,,,,,,,,,,pending_module
