taxsimid,year,state,fiitax,siitax,fica,tfica,v10,v11,v12,v13,v14,v17,qbid,niit,v18,v19,v22,v24,v25,v26,v27,v28,v29,v32,v34,v35,v36,srebate,v37,v38,v39,v40,v42,v43,v44,actc,cares,frate,srate,pe_al_agi,pe_al_standard_deduction,pe_al_itemized_deductions,pe_al_deductions,pe_al_federal_income_tax_deduction,pe_al_personal_exemption,pe_al_dependent_exemption,pe_al_retirement_exemption,pe_al_taxable_income,pe_al_income_tax_before_non_refundable_credits,pe_al_non_refundable_credits,pe_al_income_tax_before_refundable_credits,pe_al_refundable_credits,pe_al_income_tax,pe_adjusted_gross_income,pe_income_tax_before_credits,pe_income_tax_capped_non_refundable_credits,pe_net_investment_income_tax,pe_income_tax_before_refundable_credits,pe_eitc,pe_american_opportunity_credit,pe_refundable_ctc,pe_income_tax_refundable_credits,pe_income_tax,pe_recapture_of_investment_credit,pe_unreported_payroll_tax,pe_qualified_retirement_penalty,pe_tax_unit_taxable_social_security,pe_tax_unit_social_security,pe_taxable_pension_income
88696,2025,1,193068.62,34783.32,1725.42,862.71,916122.3,0.0,16587.24,17750.0,0.0,10000.0,9426.9,27212.65,888945.44,25286.45,0.0,0.0,0.0,906695.44,9725.11,156130.88,862.71,893535.06,2500.0,862.71,696466.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.52,0.0,0.0,3576.3752,-173.8164,893535.06,2500.0,862.70984,197068.62,193068.62,1500.0,0.0,6000.0,696466.44,34783.32,0.0,34783.32,0.0,34783.32,916122.3,165855.98,0.0,27212.648,193068.62,0.0,0.0,0.0,0.0,193068.62,0.0,0.0,0.0,16587.236,19514.395,53528.58203125
88697,2025,1,0.0,0.0,0.0,0.0,26.74,0.0,0.0,34700.0,0.0,26.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,0.0,26.74,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.739574,8500.0,0.0,11500.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.739574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63926.676,0.0
88698,2025,1,4.2642065e+06,552701.06,85767.47,53257.64,1.5405702e+07,0.0,21308.21,34700.0,0.0,10000.0,1.2764945e+06,281500.2,1.4094508e+07,2.6223258e+06,0.0,0.0,0.0,1.4129208e+07,0.0,3982706.62,53257.64,15376085.0,5000.0,53257.64,11055621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34832.66,0.0,0.0,472340.03,-23612.188,1.5376085e+07,5000.0,53257.64,4.320464e+06,4.2642065e+06,3000.0,0.0,12000.0,1.1055621e+07,552701.06,0.0,552701.06,0.0,552701.06,1.5405702e+07,3.9827065e+06,0.0,281500.2,4.2642065e+06,0.0,0.0,0.0,0.0,4.2642065e+06,0.0,0.0,0.0,21308.21,25068.482,113527.234375
88699,2025,1,0.0,0.0,0.0,0.0,1965.06,0.0,0.0,17750.0,0.0,639.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,10.1,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.104614,3000.0,0.0,4500.0,0.0,1500.0,0.0,1954.9569,0.0,0.0,0.0,0.0,0.0,0.0,1965.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18387.64,1954.9569091796875
88700,2025,1,0.0,0.0,12743.75,6371.88,-500055.03,0.0,0.0,33100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33100.0,0.0,0.0,6371.88,-1994824.38,8500.0,325543.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.74,0.0,0.0,0.0,0.0,-1.9948244e+06,8500.0,325543.78,328543.78,0.0,3000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,-500055.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52943.125,14217.2470703125
88701,2025,1,1.012404e+07,1.321277e+06,88277.13,67567.21,3.6604428e+07,0.0,0.0,31500.0,0.0,10000.0,4.5895165e+06,504310.7,3.1983412e+07,7.104204e+06,0.0,0.0,0.0,3.2014912e+07,0.0,9619728.75,67567.21,36622048.0,5000.0,67567.21,26427140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16375.17,0.0,0.0,1.698159e+06,-84903.12,3.662205e+07,5000.0,67567.21,1.0194907e+07,1.012404e+07,3000.0,300.0,0.0,2.642714e+07,1.321277e+06,0.0,1.321277e+06,0.0,1.321277e+06,3.6604428e+07,9.619729e+06,0.0,504310.7,1.012404e+07,0.0,0.0,0.0,0.0,1.012404e+07,0.0,0.0,0.0,0.0,0.0,58189.34375
88702,2025,1,733772.9,85628.9,92016.3,51343.66,2.5021252e+06,0.0,0.0,31500.0,0.0,10000.0,173672.6,12557.92,2.2969528e+06,659191.4,0.0,0.0,0.0,2.3284528e+06,0.0,721214.95,51343.66,2502594.5,5000.0,51343.66,1714178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28568.92,0.0,0.0,64295.87,-3209.914,2.5025945e+06,5000.0,51343.66,788416.56,733772.9,3000.0,300.0,0.0,1.714178e+06,85628.9,0.0,85628.9,0.0,85628.9,2.5021252e+06,721214.94,0.0,12557.919,733772.9,0.0,0.0,0.0,0.0,733772.9,0.0,0.0,0.0,0.0,0.0,4239.22216796875
88703,2025,1,0.0,117.24,1169.65,584.83,7644.79,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,584.83,7644.79,3000.0,584.83,3144.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.85,0.0,0.0,0.0,5.0,7644.7905,3000.0,584.8264,4500.0,0.0,1500.0,0.0,0.0,3144.7905,117.239525,0.0,117.239525,0.0,117.239525,7644.7905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88704,2025,1,4679.58,2010.09,7611.62,3805.81,95402.7,0.0,40921.38,34700.0,0.0,4390.13,0.0,0.0,48702.7,4679.58,0.0,0.0,0.0,83402.7,0.0,4679.58,3805.81,54481.33,5000.0,3805.81,41801.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.36,0.0,0.0,22.1997,3.8899,54481.33,5000.0,3805.8096,12679.582,4679.582,3000.0,0.0,0.0,41801.746,2010.0873,0.0,2010.0873,0.0,2010.0873,95402.7,4679.582,0.0,0.0,4679.582,0.0,0.0,0.0,0.0,4679.582,0.0,0.0,0.0,40921.38,61205.305,0.0
88705,2025,1,1.253902e+07,1.6279052e+06,66722.42,39915.23,4.513742e+07,0.0,0.0,15750.0,0.0,10000.0,4.7501255e+06,769576.4,4.037154e+07,8.0929205e+06,0.0,0.0,0.0,4.038729e+07,0.0,11769444.5,39915.23,45139340.0,2500.0,39915.23,32558904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25146.21,0.0,0.0,1.757584e+06,-87874.38,4.513934e+07,2500.0,39915.23,1.2580435e+07,1.253902e+07,1500.0,0.0,0.0,3.2558904e+07,1.6279052e+06,0.0,1.6279052e+06,0.0,1.6279052e+06,4.5137416e+07,1.1769444e+07,0.0,769576.4,1.253902e+07,0.0,0.0,0.0,0.0,1.253902e+07,0.0,0.0,0.0,0.0,0.0,38982.7734375
88706,2025,1,76888.61,15274.38,50360.22,25875.72,413151.9,0.0,0.0,31500.0,0.0,20277.6,0.0,325.74,381651.9,75350.24,0.0,0.0,0.0,413151.9,0.0,76562.87,25875.72,413151.94,5000.0,25875.72,307087.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7257.63,0.0,0.0,24.0078,3.5859,413151.94,5000.0,25875.72,106064.33,76888.61,3000.0,300.0,0.0,307087.62,15274.381,0.0,15274.381,0.0,15274.381,413151.9,76562.87,0.0,325.7392,76888.61,0.0,0.0,0.0,0.0,76888.61,0.0,0.0,0.0,0.0,0.0,0.0
88707,2025,1,0.0,0.0,0.0,0.0,5571.81,0.0,0.0,17750.0,0.0,639.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,800.78,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.7808,3000.0,0.0,4500.0,0.0,1500.0,0.0,4771.026,0.0,0.0,0.0,0.0,0.0,0.0,5571.8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20140.596,4771.02587890625
88708,2025,1,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,-9098.75,3000.0,1455.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9098.753,3000.0,1455.8004,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88709,2025,1,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,-35553252.0,3000.0,5.6885195e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5553252e+07,3000.0,5.68852e+06,5.69002e+06,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-308000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88710,2025,1,-649.0,253.75,1587.39,793.69,10375.07,0.0,0.0,15750.0,0.0,476.39,0.0,0.0,0.0,0.0,0.0,0.0,649.0,15750.0,0.0,0.0,793.69,10375.07,3000.0,793.69,5875.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.44,0.0,0.0,0.0,5.0,10375.073,3000.0,793.69305,4500.0,0.0,1500.0,0.0,0.0,5875.073,253.75366,0.0,253.75366,0.0,253.75366,10375.073,0.0,0.0,0.0,0.0,649.0,0.0,0.0,649.0,-649.0,0.0,0.0,0.0,0.0,0.0,0.0
88711,2025,1,3.2873816e+07,3.6518278e+06,1.5619728e+06,966012.94,1.0691421e+08,0.0,27193.58,34700.0,0.0,10000.0,7.387187e+06,1.1432302e+06,9.949232e+07,2.5841598e+07,0.0,0.0,0.0,9.952702e+07,0.0,31730583.5,966012.94,106880984.0,5000.0,966012.94,73038160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932781.1,0.0,0.0,2.733302e+06,-136660.0,1.06880984e+08,5000.0,966013.0,3.3842828e+07,3.2873814e+07,3000.0,0.0,12000.0,7.303816e+07,3.651828e+06,0.0,3.651828e+06,0.0,3.651828e+06,1.0691421e+08,3.1730584e+07,0.0,1.1432302e+06,3.2873814e+07,0.0,0.0,0.0,0.0,3.2873814e+07,0.0,0.0,0.0,27193.584,31992.451,234983.59375
88712,2025,1,3.8215456e+07,5.377641e+06,307361.7,191711.23,1.4600568e+08,0.0,34695.74,34700.0,0.0,10000.0,7.717698e+06,3.792353e+06,1.3825328e+08,1.4829376e+07,0.0,0.0,0.0,1.3828798e+08,0.0,34423106.0,191711.23,145964592.0,5000.0,191711.23,107554424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167337.4,0.0,0.0,2.855584e+06,-142774.0,1.4596459e+08,5000.0,191711.23,3.841017e+07,3.8215456e+07,3000.0,0.0,12000.0,1.07554424e+08,5.377641e+06,0.0,5.377641e+06,0.0,5.377641e+06,1.4600568e+08,3.4423104e+07,0.0,3.792353e+06,3.8215456e+07,0.0,0.0,0.0,0.0,3.8215456e+07,0.0,0.0,0.0,34695.742,40818.52,515355.84375
88713,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27262.742,0.0
88714,2025,1,93880.65,19018.46,46202.36,23706.92,502556.7,0.0,0.0,31500.0,0.0,24747.84,8199.3,2494.7,462857.38,81808.52,0.0,0.0,0.0,494357.38,0.0,91385.95,23706.92,502556.69,5000.0,23706.92,381969.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6788.33,0.0,0.0,2040.6796,-97.2305,502556.7,5000.0,23706.922,120587.57,93880.65,3000.0,0.0,0.0,381969.12,19018.457,0.0,19018.457,0.0,19018.457,502556.7,91385.945,0.0,2494.704,93880.65,0.0,0.0,0.0,0.0,93880.65,0.0,0.0,0.0,0.0,0.0,11300.37109375
88715,2025,1,621837.5,87623.57,69423.78,58998.62,2.418069e+06,0.0,0.0,23625.0,0.0,10000.0,275950.38,34258.97,2.1184935e+06,409289.12,0.0,0.0,0.0,2.1421185e+06,0.0,587578.58,58998.62,2437407.5,2500.0,58998.62,1753271.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11873.02,0.0,0.0,102141.0,-5101.8594,2.4374075e+06,2500.0,58998.613,684136.1,621837.5,3000.0,300.0,0.0,1.7532714e+06,87623.57,0.0,87623.57,0.0,87623.57,2.418069e+06,587578.56,0.0,34258.97,621837.5,0.0,0.0,0.0,0.0,621837.5,0.0,0.0,0.0,0.0,0.0,488.7392272949219
88716,2025,1,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,0.0,-35788084.0,8500.0,5.7260935e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5788084e+07,8500.0,5.7260935e+06,5.7300935e+06,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88717,2025,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.825,0.0,0.0,3000.0,0.0,4500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88718,2025,1,1.150198e+06,136059.84,88344.84,50843.46,3.9264238e+06,0.0,0.0,31500.0,0.0,10000.0,321568.94,30182.34,3.573355e+06,971558.94,0.0,0.0,0.0,3.6048548e+06,0.0,1120015.59,50843.46,3927138.25,5000.0,50843.46,2722796.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34014.76,0.0,0.0,119017.5,-5946.0156,3.9271382e+06,5000.0,50843.453,1.2043415e+06,1.150198e+06,3000.0,300.0,0.0,2.7227968e+06,136059.84,0.0,136059.84,0.0,136059.84,3.9264238e+06,1.1200156e+06,0.0,30182.344,1.150198e+06,0.0,0.0,0.0,0.0,1.150198e+06,0.0,0.0,0.0,0.0,0.0,5.9680962562561035
88719,2025,1,-8640.03,58.12,2507.82,1253.91,15453.01,0.0,0.0,31500.0,0.0,682.61,0.0,0.0,0.0,0.0,0.0,0.0,6556.39,31500.0,0.0,0.0,1253.91,15453.01,8500.0,1253.91,1953.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.67,2083.65,0.0,-55.0,4.0,15453.014,8500.0,1253.9092,13500.0,0.0,3000.0,2000.0,0.0,1953.0137,58.12055,0.0,58.12055,0.0,58.12055,15453.014,0.0,0.0,0.0,0.0,6556.388,0.0,2083.6458,8640.034,-8640.034,0.0,0.0,0.0,0.0,0.0,0.0
88720,2025,1,3844.85,3516.87,13132.9,6566.45,85848.75,0.0,0.0,31500.0,0.0,3912.44,0.0,0.0,54348.75,6044.85,2200.0,0.0,0.0,85848.75,0.0,6044.85,6566.45,85848.75,5000.0,6566.45,71937.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.62,0.0,0.0,12.0,4.0176,85848.75,5000.0,6566.448,13911.299,3844.85,3000.0,500.0,0.0,71937.45,3516.8726,0.0,3516.8726,0.0,3516.8726,85848.75,6044.85,2200.0,0.0,3844.85,0.0,0.0,0.0,0.0,3844.85,0.0,0.0,0.0,0.0,0.0,0.0
88721,2025,1,2255.33,2113.21,8256.28,4128.14,54119.49,0.0,0.0,31500.0,0.0,2339.93,0.0,0.0,22619.49,2255.33,0.0,0.0,0.0,54119.49,0.0,2255.33,4128.14,54119.49,5000.0,4128.14,43864.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.46,0.0,0.0,10.0,4.5,54119.49,5000.0,4128.1387,10255.326,2255.3257,3000.0,0.0,0.0,43864.164,2113.2083,0.0,2113.2083,0.0,2113.2083,54119.49,2255.3257,0.0,0.0,2255.3257,0.0,0.0,0.0,0.0,2255.3257,0.0,0.0,0.0,0.0,0.0,0.0
88722,2025,1,874249.4,97926.63,111008.15,62884.02,2.9003015e+06,0.0,0.0,31500.0,0.0,10000.0,91288.22,23922.16,2.7775132e+06,731015.2,0.0,0.0,0.0,2.809013e+06,0.0,850327.2,62884.02,2900566.0,5000.0,62884.02,1960132.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40518.46,0.0,0.0,33813.562,-1685.7968,2.900566e+06,5000.0,62884.027,940433.4,874249.4,3000.0,300.0,0.0,1.9601326e+06,97926.63,0.0,97926.63,0.0,97926.63,2.9003015e+06,850327.2,0.0,23922.158,874249.4,0.0,0.0,0.0,0.0,874249.4,0.0,0.0,0.0,0.0,0.0,1383.380615234375
88723,2025,1,1.1103045e+06,120804.02,126480.3,74454.8,3.6037725e+06,0.0,0.0,31500.0,0.0,10000.0,161090.6,22739.18,3.411182e+06,971524.75,0.0,0.0,0.0,3.442682e+06,0.0,1087565.35,74454.8,3606039.5,5000.0,74454.8,2417680.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49794.04,0.0,0.0,59640.38,-2977.1172,3.6060395e+06,5000.0,74454.805,1.1883592e+06,1.1103045e+06,3000.0,600.0,0.0,2.4176802e+06,120804.016,0.0,120804.016,0.0,120804.016,3.6037725e+06,1.0875654e+06,0.0,22739.178,1.1103045e+06,0.0,0.0,0.0,0.0,1.1103045e+06,0.0,0.0,0.0,0.0,0.0,0.0
88724,2025,1,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,0.0,-1195695.38,8500.0,191311.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1956954e+06,8500.0,191311.25,196311.25,0.0,3000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-613000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88725,2025,1,36224.47,9393.84,35395.46,17697.73,246399.02,0.0,0.0,31500.0,0.0,11939.95,2.78,0.0,214896.23,34337.26,0.0,0.0,0.0,246396.23,0.0,36224.47,17697.73,246399.02,5000.0,17697.73,189476.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3378.98,0.0,0.0,22.0,3.7549,246399.02,5000.0,17697.732,56922.203,36224.473,3000.0,0.0,0.0,189476.81,9393.841,0.0,9393.841,0.0,9393.841,246399.02,36224.473,0.0,0.0,36224.473,0.0,0.0,0.0,0.0,36224.473,0.0,0.0,0.0,0.0,0.0,0.0
88726,2025,1,821870.0,97734.77,89117.2,49228.96,2.8311472e+06,0.0,0.0,31500.0,0.0,10000.0,239378.9,14793.29,2.5602682e+06,731447.2,0.0,0.0,0.0,2.5917682e+06,0.0,807076.7,49228.96,2831294.25,5000.0,49228.96,1956295.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27097.9,0.0,0.0,88607.12,-4425.4766,2.8312942e+06,5000.0,49228.953,874998.94,821870.0,3000.0,900.0,0.0,1.9562952e+06,97734.766,0.0,97734.766,0.0,97734.766,2.8311472e+06,807076.7,0.0,14793.29,821870.0,0.0,0.0,0.0,0.0,821870.0,0.0,0.0,0.0,0.0,0.0,0.0
88727,2025,1,312907.7,53807.9,26244.76,13493.81,1.4067881e+06,0.0,0.0,31500.0,0.0,10000.0,130803.65,21385.71,1.2444845e+06,180665.81,0.0,0.0,0.0,1.2759845e+06,0.0,291521.96,13493.81,1407159.5,5000.0,13493.81,1077758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416.85,0.0,0.0,47206.406,-2355.7031,1.4071595e+06,5000.0,13493.807,329401.5,312907.7,3000.0,0.0,0.0,1.077758e+06,53807.9,0.0,53807.9,0.0,53807.9,1.4067881e+06,291521.97,0.0,21385.71,312907.7,0.0,0.0,0.0,0.0,312907.7,0.0,0.0,0.0,0.0,0.0,23308.88671875
88728,2025,1,0.0,876.25,3348.25,1674.13,42421.71,0.0,13021.76,34700.0,0.0,1741.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34700.0,0.0,0.0,1674.13,29399.95,7275.0,1674.13,19124.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.32,0.0,0.0,0.0,5.0001,29399.947,7275.0,1674.1265,10275.0,0.0,3000.0,0.0,0.0,19124.947,876.2474,0.0,876.2474,0.0,876.2474,42421.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13021.761,45721.89,0.0
88729,2025,1,89.63,1074.08,4953.55,2476.78,32396.25,0.0,0.0,31500.0,0.0,1324.38,0.0,0.0,896.25,89.63,0.0,0.0,0.0,32396.25,0.0,89.63,2476.78,32396.25,6225.0,2476.78,23081.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.45,0.0,0.0,10.0,4.5,32396.252,6225.0,2476.776,9314.625,89.6252,3000.0,0.0,0.0,23081.627,1074.0813,0.0,1074.0813,0.0,1074.0813,32396.252,89.6252,0.0,0.0,89.6252,0.0,0.0,0.0,0.0,89.6252,0.0,0.0,0.0,0.0,0.0,0.0
88730,2025,1,-9841.92,266.64,3126.21,1563.11,20432.78,0.0,0.0,31500.0,0.0,908.4,0.0,0.0,0.0,0.0,0.0,0.0,7152.0,31500.0,0.0,0.0,1563.11,20432.78,8500.0,1563.11,6932.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.28,2689.92,0.0,-15.0,4.9999,20432.775,8500.0,1563.1073,13500.0,0.0,3000.0,2000.0,0.0,6932.7754,266.63876,0.0,266.63876,0.0,266.63876,20432.775,0.0,0.0,0.0,0.0,7152.0,0.0,2689.9165,9841.916,-9841.916,0.0,0.0,0.0,0.0,0.0,0.0
88731,2025,1,233.77,0.0,0.0,0.0,26087.66,19123.87,6963.8,17750.0,0.0,1114.38,0.0,0.0,2337.66,233.77,0.0,0.0,0.0,20087.66,0.0,233.77,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,3000.0,0.0,4733.7666,233.7664,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26087.664,233.7664,0.0,0.0,233.7664,0.0,0.0,0.0,0.0,233.7664,0.0,0.0,0.0,6963.798,35549.438,0.0
88732,2025,1,1.2514456e+06,153472.28,75744.72,43468.24,4.3746245e+06,0.0,0.0,33100.0,0.0,10000.0,358146.1,44511.02,3.9833785e+06,982254.8,0.0,0.0,0.0,4.0164785e+06,0.0,1206934.66,43468.24,4368959.5,5000.0,43468.24,3071045.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30759.7,0.0,0.0,132551.12,-6622.6875,4.3689595e+06,5000.0,43468.246,1.2979139e+06,1.2514456e+06,3000.0,0.0,6000.0,3.0710455e+06,153472.28,0.0,153472.28,0.0,153472.28,4.3746245e+06,1.2069346e+06,0.0,44511.023,1.2514456e+06,0.0,0.0,0.0,0.0,1.2514456e+06,0.0,0.0,0.0,0.0,0.0,16746.828125
88733,2025,1,4024.22,3576.03,13397.31,6698.65,87343.46,0.0,0.0,31500.0,0.0,4001.0,0.0,0.0,55843.46,6224.22,2200.0,0.0,0.0,87343.46,0.0,6224.22,6698.65,87343.46,5000.0,6698.65,73120.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1269.68,0.0,0.0,12.0,4.0176,87343.46,5000.0,6698.653,14222.868,4024.2153,3000.0,500.0,0.0,73120.59,3576.0298,0.0,3576.0298,0.0,3576.0298,87343.46,6224.2153,2200.0,0.0,4024.2153,0.0,0.0,0.0,0.0,4024.2153,0.0,0.0,0.0,0.0,0.0,0.0
88734,2025,1,-3403.08,0.0,1531.39,765.69,10057.04,0.0,0.0,33100.0,0.0,946.26,0.0,0.0,0.0,0.0,0.0,0.0,3403.08,33100.0,0.0,0.0,765.69,10057.04,8500.0,765.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.13,0.0,0.0,-34.0,0.0,10057.041,8500.0,765.6926,12500.0,0.0,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10057.04,0.0,0.0,0.0,0.0,3403.0784,0.0,0.0,3403.0784,-3403.0784,0.0,0.0,0.0,0.0,24516.854,0.0
88735,2025,1,0.0,0.0,5402.76,2701.38,-577687.9,0.0,0.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31500.0,0.0,0.0,2701.38,-4791134.0,8500.0,769282.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.03,0.0,0.0,0.0,0.0,-4.791134e+06,8500.0,769282.8,772282.8,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-577687.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88736,2025,1,7564.73,4049.8,15069.48,7534.74,100695.48,0.0,0.0,31500.0,0.0,4654.77,0.0,0.0,69195.48,7564.73,0.0,0.0,0.0,100695.48,0.0,7564.73,7534.74,100695.49,5000.0,7534.74,82596.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.15,0.0,0.0,12.0,4.0176,100695.49,5000.0,7534.7417,18099.469,7564.726,3000.0,0.0,0.0,82596.02,4049.8013,0.0,4049.8013,0.0,4049.8013,100695.484,7564.726,0.0,0.0,7564.726,0.0,0.0,0.0,0.0,7564.726,0.0,0.0,0.0,0.0,0.0,0.0
